product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,sale_date,farm_city,farm_state,year,month,day,turnover_ratio,storage_cost,revenue
Milk,1.4,38224,7100,31124,Organic Valley,2022-05-23,Kingshire,TN,2022,5,23,0.18574717455002093,22231.428571428572,9940.0
Butter,5.53,35527,4088,31439,Organic Valley,2022-05-23,Lorenchester,CA,2022,5,23,0.11506741351648042,5685.171790235081,22606.64
Butter,5.2,35927,24155,11772,Dairyland Co-op,2022-05-22,Port Aletha,OH,2022,5,22,0.6723355693489577,2263.846153846154,125606.0
Cheese,6.7,32771,2924,29847,Organic Valley,2022-05-21,Santa Maria,CO,2022,5,21,0.0892252296237527,4454.776119402985,19590.8
Milk,0.99,2623,2547,76,Organic Valley,2022-05-21,Freeport,MO,2022,5,21,0.9710255432710637,76.76767676767678,2521.53
Yogurt,3.32,42849,17867,24982,Fresh Dairy Farms,2022-05-21,Des Plaines,NH,2022,5,21,0.41697589208616304,7524.698795180723,59318.439999999995
Cheese,8.28,20613,12595,8018,Fresh Dairy Farms,2022-05-21,Reillyshire,KS,2022,5,21,0.611022170474943,968.3574879227054,104286.59999999999
Milk,1.07,32042,23093,8949,Dairyland Co-op,2022-05-20,East Melisa,NH,2022,5,20,0.7207103177080082,8363.55140186916,24709.510000000002
Yogurt,2.44,30810,28519,2291,Fresh Dairy Farms,2022-05-20,East Mikel,AZ,2022,5,20,0.9256410256410257,938.9344262295082,69586.36
Yogurt,3.17,45688,6998,38690,Organic Valley,2022-05-20,Lake Omer,NH,2022,5,20,0.1531693223603572,12205.047318611987,22183.66
Cheese,7.63,27912,24170,3742,Happy Cows Dairy,2022-05-19,Lake Grady,ID,2022,5,19,0.8659357982229865,490.43250327654,184417.1
Milk,1.01,47284,17446,29838,Fresh Dairy Farms,2022-05-19,Enosberg,AZ,2022,5,19,0.36896201674985196,29542.574257425742,17620.46
Yogurt,2.71,15416,4469,10947,Fresh Dairy Farms,2022-05-19,Altadena,TN,2022,5,19,0.2898936170212766,4039.4833948339483,12110.99
Yogurt,3.08,9027,4597,4430,Dairyland Co-op,2022-05-19,Kuhichaven,SC,2022,5,19,0.5092500276946937,1438.3116883116884,14158.76
Cheese,8.86,15823,13614,2209,Organic Valley,2022-05-19,Parkerfort,MN,2022,5,19,0.8603930986538583,249.32279909706548,120620.04
Cheese,7.78,18199,10737,7462,Happy Cows Dairy,2022-05-19,Kuhnfort,RI,2022,5,19,0.5899774712896313,959.1259640102827,83533.86
Yogurt,3.55,14546,6894,7652,Organic Valley,2022-05-19,Port Clevelandstead,FL,2022,5,19,0.4739447270727348,2155.492957746479,24473.699999999997
Cheese,7.72,14919,2649,12270,Organic Valley,2022-05-18,Ralphboro,NV,2022,5,18,0.17755881761512166,1589.3782383419689,20450.28
Cheese,9.03,2144,1342,802,Fresh Dairy Farms,2022-05-18,Paramount,WA,2022,5,18,0.6259328358208955,88.81506090808416,12118.259999999998
Cheese,8.1,11203,7115,4088,Happy Cows Dairy,2022-05-17,Thielside,MA,2022,5,17,0.6350977416763367,504.6913580246914,57631.5
Milk,1.16,30045,23470,6575,Happy Cows Dairy,2022-05-17,New Crystelshire,CA,2022,5,17,0.781161590946913,5668.103448275862,27225.199999999997
Milk,1.09,25524,758,24766,Organic Valley,2022-05-17,Streichcester,TX,2022,5,17,0.02969753957060022,22721.10091743119,826.22
Cheese,7.56,8522,7647,875,Dairyland Co-op,2022-05-17,Flatleyfort,MI,2022,5,17,0.8973245716967848,115.74074074074075,57811.32
Butter,4.83,42912,28172,14740,Dairyland Co-op,2022-05-16,Maricopa,MS,2022,5,16,0.6565063385533184,3051.75983436853,136070.76
Butter,5.23,6627,3394,3233,Organic Valley,2022-05-15,South Elissa,MI,2022,5,15,0.512147276293949,618.1644359464626,17750.620000000003
Yogurt,2.79,23164,12488,10676,Happy Cows Dairy,2022-05-15,Lake Leon,MD,2022,5,15,0.5391124158176481,3826.5232974910396,34841.520000000004
Milk,1.4,38879,35676,3203,Dairyland Co-op,2022-05-14,Wademouth,WY,2022,5,14,0.9176161938321459,2287.857142857143,49946.399999999994
Yogurt,2.75,49952,28236,21716,Dairyland Co-op,2022-05-14,Kaylaborough,MO,2022,5,14,0.5652626521460602,7896.727272727273,77649.0
Cheese,8.03,34219,29067,5152,Fresh Dairy Farms,2022-05-13,East Isabellaville,LA,2022,5,13,0.8494403693854291,641.5940224159402,233408.00999999998
Butter,5.52,18620,10360,8260,Dairyland Co-op,2022-05-13,East Helmer,AL,2022,5,13,0.556390977443609,1496.376811594203,57187.2
Yogurt,3.15,40006,11862,28144,Organic Valley,2022-05-12,Lombard,PA,2022,5,12,0.29650552417137427,8934.603174603175,37365.299999999996
Cheese,9.55,25617,9021,16596,Fresh Dairy Farms,2022-05-12,Fort Andreanne,KY,2022,5,12,0.35214896357887343,1737.8010471204186,86150.55
Cheese,7.18,35772,1162,34610,Fresh Dairy Farms,2022-05-11,Medford,WI,2022,5,11,0.032483506653248354,4820.33426183844,8343.16
Milk,0.99,9701,2923,6778,Fresh Dairy Farms,2022-05-11,Oberbrunnerton,WA,2022,5,11,0.30130914338727965,6846.464646464647,2893.77
Butter,5.62,25689,6429,19260,Dairyland Co-op,2022-05-11,New Alannachester,VT,2022,5,11,0.25026275837907275,3427.0462633451957,36130.98
Cheese,9.47,18764,9816,8948,Dairyland Co-op,2022-05-10,Juwanburgh,IN,2022,5,10,0.5231293967171179,944.8785638859556,92957.52
Cheese,7.88,40303,23508,16795,Organic Valley,2022-05-08,West Itzel,AR,2022,5,8,0.5832816415651441,2131.3451776649745,185243.04
Cheese,8.97,14910,1442,13468,Dairyland Co-op,2022-05-08,Earnestinecester,IL,2022,5,8,0.09671361502347418,1501.4492753623188,12934.740000000002
Cheese,6.86,33820,23286,10534,Fresh Dairy Farms,2022-05-08,Fort Vicente,DE,2022,5,8,0.6885274985215849,1535.5685131195335,159741.96000000002
Yogurt,2.68,24080,20513,3567,Fresh Dairy Farms,2022-05-08,Mosciskiton,VT,2022,5,8,0.8518687707641196,1330.9701492537313,54974.840000000004
Butter,4.96,29180,24516,4664,Organic Valley,2022-05-08,Princessshire,ND,2022,5,8,0.8401644962302948,940.3225806451613,121599.36
Butter,5.41,39273,34898,4375,Fresh Dairy Farms,2022-05-07,Darylland,NH,2022,5,7,0.8886003106459909,808.6876155268022,188798.18
Cheese,7.33,41824,6763,35061,Dairyland Co-op,2022-05-07,Port Earline,TN,2022,5,7,0.161701415455241,4783.219645293315,49572.79
Cheese,7.52,49532,31196,18336,Dairyland Co-op,2022-05-07,Hayleyside,OK,2022,5,7,0.6298150690462732,2438.297872340426,234593.91999999998
Cheese,8.53,37546,20963,16583,Dairyland Co-op,2022-05-06,West Hartford,CA,2022,5,6,0.5583284504341341,1944.079718640094,178814.38999999998
Cheese,9.33,4802,2877,1925,Organic Valley,2022-05-06,Ashlyview,PA,2022,5,6,0.5991253644314869,206.32368703108253,26842.41
Milk,1.29,32421,8439,23982,Dairyland Co-op,2022-05-06,Mosesworth,IN,2022,5,6,0.2602942537244379,18590.697674418603,10886.31
Milk,1.0,2448,2047,401,Happy Cows Dairy,2022-05-05,Ernserchester,MI,2022,5,5,0.8361928104575164,401.0,2047.0
Milk,1.38,16206,4444,11762,Organic Valley,2022-05-05,Port Virginiaworth,MT,2022,5,5,0.2742194249043564,8523.188405797102,6132.719999999999
Yogurt,3.03,22360,4020,18340,Fresh Dairy Farms,2022-05-04,Kochfurt,SC,2022,5,4,0.17978533094812166,6052.805280528053,12180.599999999999
Cheese,7.84,4570,456,4114,Organic Valley,2022-05-04,East Malachi,SD,2022,5,4,0.09978118161925602,524.7448979591837,3575.04
Milk,1.15,37882,11506,26376,Happy Cows Dairy,2022-05-04,Keshaunfield,OK,2022,5,4,0.3037326434718336,22935.652173913044,13231.9
Yogurt,2.44,36074,25506,10568,Happy Cows Dairy,2022-05-03,South Erickamouth,HI,2022,5,3,0.7070466263791096,4331.147540983607,62234.64
Butter,5.37,38644,16215,22429,Fresh Dairy Farms,2022-05-03,Ritchietown,CA,2022,5,3,0.41959942034986025,4176.722532588455,87074.55
Milk,1.17,21731,13711,8020,Happy Cows Dairy,2022-05-03,New Amaraside,WV,2022,5,3,0.6309419722976393,6854.700854700855,16041.869999999999
Yogurt,2.59,10888,2395,8493,Organic Valley,2022-05-02,Port Verla,CA,2022,5,2,0.2199669360764144,3279.1505791505792,6203.049999999999
Yogurt,2.72,41641,25704,15937,Organic Valley,2022-05-01,North Antoneport,AZ,2022,5,1,0.6172762421651737,5859.191176470587,69914.88
Butter,5.98,26452,21617,4835,Fresh Dairy Farms,2022-05-01,South Dulce,NH,2022,5,1,0.8172160895206412,808.5284280936454,129269.66
Butter,5.87,4722,2161,2561,Dairyland Co-op,2022-04-30,Stockton,MA,2022,4,30,0.45764506565014823,436.2862010221465,12685.07
Cheese,9.24,34469,9236,25233,Dairyland Co-op,2022-04-30,South Claudine,MT,2022,4,30,0.2679509124140532,2730.844155844156,85340.64
Cheese,8.88,47515,22613,24902,Organic Valley,2022-04-29,Goodyear,NJ,2022,4,29,0.47591286962011997,2804.279279279279,200803.44000000003
Cheese,8.4,46143,35999,10144,Fresh Dairy Farms,2022-04-29,Streichshire,UT,2022,4,29,0.7801616713260949,1207.6190476190475,302391.60000000003
Cheese,9.25,26475,10830,15645,Organic Valley,2022-04-28,South Jacksonberg,NE,2022,4,28,0.40906515580736547,1691.3513513513512,100177.5
Butter,5.85,2920,85,2835,Fresh Dairy Farms,2022-04-27,New Mikaylashire,LA,2022,4,27,0.02910958904109589,484.61538461538464,497.24999999999994
Butter,4.79,20747,6475,14272,Organic Valley,2022-04-27,Veldafurt,ID,2022,4,27,0.31209331469610063,2979.5407098121086,31015.25
Milk,1.12,33338,12402,20936,Organic Valley,2022-04-26,Alafaya,AL,2022,4,26,0.3720079188913552,18692.85714285714,13890.240000000002
Cheese,9.12,12873,3554,9319,Happy Cows Dairy,2022-04-26,Fort Shanellefield,KY,2022,4,26,0.2760817214324555,1021.8201754385966,32412.479999999996
Yogurt,2.66,21209,7809,13400,Fresh Dairy Farms,2022-04-25,North Kaleighbury,MN,2022,4,25,0.36819274836154464,5037.593984962406,20771.940000000002
Cheese,7.87,38999,6321,32678,Dairyland Co-op,2022-04-25,Catalina Foothills,TN,2022,4,25,0.1620810790020257,4152.223634053367,49746.270000000004
Yogurt,2.62,2054,833,1221,Organic Valley,2022-04-24,Bowie,NH,2022,4,24,0.40555014605647516,466.03053435114504,2182.46
Yogurt,2.72,12385,10759,1626,Happy Cows Dairy,2022-04-24,Port Einar,LA,2022,4,24,0.868712151796528,597.7941176470588,29264.480000000003
Cheese,7.68,22564,1198,21366,Happy Cows Dairy,2022-04-23,Shanonport,NH,2022,4,23,0.05309342315192342,2782.03125,9200.64
Yogurt,3.4,41857,2541,39316,Dairyland Co-op,2022-04-23,Port Guiseppebury,VA,2022,4,23,0.060706691831712734,11563.529411764706,8639.4
Yogurt,2.67,14601,2562,12039,Happy Cows Dairy,2022-04-23,Kariannecester,NY,2022,4,23,0.17546743373741525,4508.988764044944,6840.54
Yogurt,2.94,40638,26105,14533,Fresh Dairy Farms,2022-04-22,Port Mableport,MO,2022,4,22,0.6423790540873074,4943.197278911564,76748.7
Butter,5.13,45674,35696,9978,Happy Cows Dairy,2022-04-22,Grimeshaven,AR,2022,4,22,0.7815387310066997,1945.029239766082,183120.48
Cheese,9.54,37561,5116,32445,Fresh Dairy Farms,2022-04-22,New Cristina,AZ,2022,4,22,0.13620510636032054,3400.943396226415,48806.63999999999
Yogurt,3.3,25176,2475,22701,Fresh Dairy Farms,2022-04-20,West Erick,NM,2022,4,20,0.09830791229742612,6879.090909090909,8167.5
Cheese,7.79,30955,3563,27392,Happy Cows Dairy,2022-04-20,Hialeah,VT,2022,4,20,0.11510256824422549,3516.3029525032093,27755.77
Yogurt,3.13,24359,3625,20734,Happy Cows Dairy,2022-04-20,Haleychester,TN,2022,4,20,0.14881563282564966,6624.281150159744,11346.25
Butter,5.48,34531,4646,29885,Happy Cows Dairy,2022-04-19,Ginaport,PA,2022,4,19,0.1345457704671165,5453.467153284671,25460.08
Butter,4.91,25687,6146,19541,Fresh Dairy Farms,2022-04-19,La Crosse,KY,2022,4,19,0.2392649978588391,3979.837067209776,30176.86
Cheese,6.4,39366,4044,35322,Fresh Dairy Farms,2022-04-19,Lake Shanny,KY,2022,4,19,0.10272824264593812,5519.0625,25881.600000000002
Butter,4.25,37872,27774,10098,Organic Valley,2022-04-18,Isobelborough,GA,2022,4,18,0.7333650190114068,2376.0,118039.5
Cheese,9.09,26125,12430,13695,Fresh Dairy Farms,2022-04-18,Leuschkeland,RI,2022,4,18,0.47578947368421054,1506.6006600660066,112988.7
Cheese,8.16,13811,1877,11934,Organic Valley,2022-04-17,East Juliaville,WA,2022,4,17,0.13590616175512274,1462.5,15316.32
Milk,1.41,1816,843,973,Fresh Dairy Farms,2022-04-17,Boehmfield,OH,2022,4,17,0.4642070484581498,690.0709219858156,1188.6299999999999
Cheese,6.53,25721,19484,6237,Organic Valley,2022-04-16,Fort Estevanberg,MI,2022,4,16,0.7575133159674974,955.1301684532924,127230.52
Milk,1.26,4300,1939,2361,Organic Valley,2022-04-15,Jonatancester,CA,2022,4,15,0.4509302325581395,1873.8095238095239,2443.14
Butter,4.49,44501,15222,29279,Organic Valley,2022-04-15,Port Wyattbury,OR,2022,4,15,0.34205972899485404,6520.935412026725,68346.78
Butter,5.13,45367,6372,38995,Dairyland Co-op,2022-04-15,Pittsburg,WY,2022,4,15,0.14045451539665396,7601.364522417154,32688.36
Butter,4.97,41485,19684,21801,Happy Cows Dairy,2022-04-14,Elainaborough,TN,2022,4,14,0.4744847535253706,4386.519114688129,97829.48
Milk,1.22,46405,4352,42053,Fresh Dairy Farms,2022-04-13,Sayreville,CA,2022,4,13,0.09378299752181878,34469.67213114754,5309.44
Cheese,8.39,19838,6693,13145,Dairyland Co-op,2022-04-13,South Bernardo,WA,2022,4,13,0.337382800685553,1566.7461263408818,56154.270000000004
Yogurt,3.08,41635,8510,33125,Fresh Dairy Farms,2022-04-13,Chesterfield,KY,2022,4,13,0.20439534045874866,10754.870129870129,26210.8
Butter,5.77,32801,6275,26526,Dairyland Co-op,2022-04-13,North Brucechester,GA,2022,4,13,0.19130514313588,4597.2270363951475,36206.75
Cheese,9.32,45065,32268,12797,Happy Cows Dairy,2022-04-13,Nehastad,KS,2022,4,13,0.716032397647842,1373.0686695278969,300737.76
Butter,4.63,41554,1336,40218,Organic Valley,2022-04-12,New Kayceechester,ND,2022,4,12,0.03215093613129903,8686.393088552915,6185.68
Yogurt,3.08,43489,24690,18799,Happy Cows Dairy,2022-04-12,Irvine,ID,2022,4,12,0.5677297707466256,6103.571428571428,76045.2
Milk,1.32,25470,14307,11163,Dairyland Co-op,2022-04-12,Schimmelfield,IL,2022,4,12,0.5617196702002356,8456.818181818182,18885.24
Yogurt,2.95,10538,6645,3893,Organic Valley,2022-04-12,Burleson,NV,2022,4,12,0.6305750616815335,1319.6610169491526,19602.75
Yogurt,3.06,4885,3166,1719,Fresh Dairy Farms,2022-04-11,Lake Dexter,NH,2022,4,11,0.6481064483111566,561.7647058823529,9687.960000000001
Butter,4.98,18864,17143,1721,Fresh Dairy Farms,2022-04-11,West Richard,MI,2022,4,11,0.9087680237489398,345.58232931726906,85372.14000000001
Butter,5.03,46933,4703,42230,Happy Cows Dairy,2022-04-11,Lake Casey,WI,2022,4,11,0.10020667760424434,8395.626242544731,23656.09
Cheese,7.03,34433,9539,24894,Fresh Dairy Farms,2022-04-10,West Calistaport,AR,2022,4,10,0.27703075538001337,3541.1095305832146,67059.17
Milk,1.03,4579,3936,643,Organic Valley,2022-04-09,Port Kacieside,IA,2022,4,9,0.8595763267088884,624.2718446601941,4054.08
Cheese,9.27,22849,10161,12688,Dairyland Co-op,2022-04-09,Blakeland,AK,2022,4,9,0.4447021751498971,1368.7162891046387,94192.47
Butter,4.63,2031,718,1313,Organic Valley,2022-04-08,Lompoc,AL,2022,4,8,0.3535204332840965,283.585313174946,3324.34
Yogurt,2.75,5720,1473,4247,Happy Cows Dairy,2022-04-07,Deontefield,KY,2022,4,7,0.2575174825174825,1544.3636363636363,4050.75
Butter,5.14,14226,8069,6157,Organic Valley,2022-04-07,Schillerstead,ID,2022,4,7,0.567200899761001,1197.8599221789884,41474.659999999996
Cheese,7.1,29432,12570,16862,Happy Cows Dairy,2022-04-06,Fort Stevie,PA,2022,4,6,0.42708616471867356,2374.929577464789,89247.0
Cheese,8.97,14233,6568,7665,Organic Valley,2022-04-06,Handland,OR,2022,4,6,0.4614627977236001,854.515050167224,58914.96000000001
Cheese,8.6,25228,12790,12438,Dairyland Co-op,2022-04-05,Lake Antwon,RI,2022,4,5,0.5069763754558427,1446.279069767442,109994.0
Milk,1.23,9219,8221,998,Dairyland Co-op,2022-04-05,Ivystad,TN,2022,4,5,0.8917453086018007,811.3821138211382,10111.83
Yogurt,3.26,47257,42826,4431,Happy Cows Dairy,2022-04-04,Kayastead,NE,2022,4,4,0.9062361131684195,1359.2024539877302,139612.75999999998
Butter,5.5,41121,5953,35168,Organic Valley,2022-04-04,East Grantchester,IN,2022,4,4,0.14476788015855646,6394.181818181818,32741.5
Butter,5.74,43113,511,42602,Fresh Dairy Farms,2022-04-03,North Elinorville,ID,2022,4,3,0.01185257346971911,7421.951219512195,2933.1400000000003
Milk,1.27,16736,10365,6371,Fresh Dairy Farms,2022-04-02,Port Delbert,CO,2022,4,2,0.6193236137667304,5016.535433070866,13163.550000000001
Milk,1.11,11179,10222,957,Dairyland Co-op,2022-04-02,West Edyth,WV,2022,4,2,0.914393058413096,862.1621621621621,11346.420000000002
Yogurt,2.97,25514,13240,12274,Organic Valley,2022-04-02,Lake Kelley,MA,2022,4,2,0.5189307830994748,4132.659932659933,39322.8
Milk,1.01,39760,15157,24603,Fresh Dairy Farms,2022-04-02,Ebertfort,AR,2022,4,2,0.3812122736418511,24359.40594059406,15308.57
Yogurt,2.48,49614,26641,22973,Organic Valley,2022-04-02,Port Amie,CA,2022,4,2,0.536965372677067,9263.306451612903,66069.68
Cheese,8.17,38275,6831,31444,Dairyland Co-op,2022-04-01,Grand Prairie,NE,2022,4,1,0.17847158719790987,3848.7148102815177,55809.27
Milk,1.21,44490,31951,12539,Dairyland Co-op,2022-04-01,Olathe,ND,2022,4,1,0.7181613845808047,10362.809917355373,38660.71
Yogurt,3.0,42505,31794,10711,Fresh Dairy Farms,2022-04-01,West Leorastad,ND,2022,4,1,0.7480061169274203,3570.3333333333335,95382.0
Milk,1.33,31358,12822,18536,Fresh Dairy Farms,2022-04-01,North Anibal,LA,2022,4,1,0.4088908731424198,13936.842105263157,17053.260000000002
Butter,4.79,21824,16995,4829,Happy Cows Dairy,2022-04-01,Erdmanhaven,MN,2022,4,1,0.7787298387096774,1008.1419624217119,81406.05
Yogurt,3.18,38366,35018,3348,Happy Cows Dairy,2022-03-31,Briabury,NH,2022,3,31,0.9127352343220559,1052.8301886792453,111357.24
Butter,4.12,36278,26128,10150,Fresh Dairy Farms,2022-03-31,Altamonte Springs,MS,2022,3,31,0.7202161089365455,2463.5922330097087,107647.36
Milk,1.0,37108,7990,29118,Organic Valley,2022-03-31,Sengerfort,IL,2022,3,31,0.2153174517624232,29118.0,7990.0
Yogurt,2.82,30771,27033,3738,Organic Valley,2022-03-30,Hoppeside,AK,2022,3,30,0.8785219849858633,1325.531914893617,76233.06
Cheese,9.32,26524,23285,3239,Organic Valley,2022-03-30,New Haskellview,TX,2022,3,30,0.8778841803649525,347.53218884120173,217016.2
Cheese,9.54,24377,15353,9024,Fresh Dairy Farms,2022-03-29,Tustin,VT,2022,3,29,0.6298149895393198,945.9119496855346,146467.62
Milk,1.13,31582,27559,4023,Happy Cows Dairy,2022-03-29,Evanland,ME,2022,3,29,0.8726173136596795,3560.176991150443,31141.67
Butter,4.43,13112,1653,11459,Organic Valley,2022-03-29,East Annastead,AL,2022,3,29,0.12606772422208665,2586.6817155756207,7322.79
Milk,1.23,44192,22926,21266,Fresh Dairy Farms,2022-03-28,Stanfordcester,SD,2022,3,28,0.5187816799420709,17289.43089430894,28198.98
Yogurt,2.7,30409,24310,6099,Happy Cows Dairy,2022-03-28,Wizaworth,TN,2022,3,28,0.7994343779802032,2258.8888888888887,65637.0
Milk,0.97,29005,10544,18461,Happy Cows Dairy,2022-03-28,Oshkosh,OR,2022,3,28,0.36352353042578867,19031.9587628866,10227.68
Butter,5.99,38660,1689,36971,Fresh Dairy Farms,2022-03-27,Tracy,TX,2022,3,27,0.04368856699430936,6172.120200333889,10117.11
Butter,5.14,36084,16052,20032,Organic Valley,2022-03-27,Lynchberg,MO,2022,3,27,0.4448509034475114,3897.27626459144,82507.28
Cheese,8.82,44954,25381,19573,Fresh Dairy Farms,2022-03-27,West Codyfurt,TX,2022,3,27,0.564599368243093,2219.160997732426,223860.42
Butter,4.57,21000,11885,9115,Fresh Dairy Farms,2022-03-27,Lake Tomasshire,MN,2022,3,27,0.565952380952381,1994.5295404814003,54314.450000000004
Yogurt,3.58,47533,12599,34934,Happy Cows Dairy,2022-03-26,Stillwater,GA,2022,3,26,0.265057959733238,9758.100558659218,45104.42
Milk,1.05,2822,2153,669,Dairyland Co-op,2022-03-26,Swaniawskiberg,HI,2022,3,26,0.7629340892983699,637.1428571428571,2260.65
Butter,4.81,2903,409,2494,Fresh Dairy Farms,2022-03-25,Lake Halle,NC,2022,3,25,0.1408887357905615,518.5031185031186,1967.2899999999997
Butter,5.22,38337,25330,13007,Happy Cows Dairy,2022-03-25,West Carmenbury,MS,2022,3,25,0.660719409447792,2491.76245210728,132222.6
Butter,4.08,43514,619,42895,Happy Cows Dairy,2022-03-25,Reillyhaven,NH,2022,3,25,0.014225306797812198,10513.480392156862,2525.52
Yogurt,2.5,40472,6937,33535,Fresh Dairy Farms,2022-03-25,Shermanland,ND,2022,3,25,0.171402451077288,13414.0,17342.5
Cheese,8.52,22653,15388,7265,Happy Cows Dairy,2022-03-24,Gradyburgh,CA,2022,3,24,0.6792919260142144,852.699530516432,131105.75999999998
Butter,5.9,42288,39544,2744,Fresh Dairy Farms,2022-03-24,North Darrionfurt,ID,2022,3,24,0.9351116155883465,465.08474576271186,233309.6
Butter,4.79,30240,18738,11502,Happy Cows Dairy,2022-03-24,Favianville,NM,2022,3,24,0.6196428571428572,2401.2526096033403,89755.02
Yogurt,3.34,6277,4835,1442,Organic Valley,2022-03-23,New Charity,DE,2022,3,23,0.7702724231320695,431.7365269461078,16148.9
Cheese,8.15,42531,6828,35703,Dairyland Co-op,2022-03-22,Boyerhaven,CT,2022,3,22,0.16054172250828808,4380.736196319018,55648.200000000004
Milk,1.33,15324,12710,2614,Happy Cows Dairy,2022-03-21,Fort Edythestead,ME,2022,3,21,0.8294179065518141,1965.4135338345864,16904.3
Yogurt,2.76,28053,19911,8142,Happy Cows Dairy,2022-03-21,San Jacinto,MI,2022,3,21,0.7097636616404662,2950.0000000000005,54954.35999999999
Cheese,8.52,29942,17851,12091,Happy Cows Dairy,2022-03-21,Beckerland,RI,2022,3,21,0.596185959521742,1419.131455399061,152090.52
Butter,5.71,29601,11802,17799,Dairyland Co-op,2022-03-21,South Eunice,FL,2022,3,21,0.3987027465288335,3117.1628721541156,67389.42
Cheese,9.06,20998,9348,11650,Dairyland Co-op,2022-03-21,Rafaelaberg,UT,2022,3,21,0.44518525573864176,1285.8719646799116,84692.88
Cheese,7.62,35727,6295,29432,Fresh Dairy Farms,2022-03-20,Nicolaschester,AL,2022,3,20,0.17619727377053768,3862.4671916010498,47967.9
Cheese,8.19,7548,4410,3138,Dairyland Co-op,2022-03-20,Schroedershire,RI,2022,3,20,0.5842607313195548,383.1501831501832,36117.899999999994
Milk,1.42,34193,479,33714,Fresh Dairy Farms,2022-03-20,Mosciskifurt,OK,2022,3,20,0.014008715234112245,23742.25352112676,680.18
Milk,1.27,23277,22849,428,Happy Cows Dairy,2022-03-20,Fort Diegofurt,SC,2022,3,20,0.9816127507840358,337.00787401574803,29018.23
Butter,5.82,48393,3528,44865,Organic Valley,2022-03-20,San Juan,VA,2022,3,20,0.07290310582108983,7708.762886597938,20532.960000000003
Yogurt,3.18,27658,26847,811,Fresh Dairy Farms,2022-03-20,Lake Cristopherhaven,MT,2022,3,20,0.9706775616458168,255.0314465408805,85373.46
Cheese,8.93,29612,24601,5011,Happy Cows Dairy,2022-03-19,Rosieport,NE,2022,3,19,0.8307780629474537,561.1422172452408,219686.93
Yogurt,3.01,38103,23065,15038,Dairyland Co-op,2022-03-19,Stephanyburgh,FL,2022,3,19,0.605332913418891,4996.013289036545,69425.65
Milk,1.3,14329,12279,2050,Organic Valley,2022-03-18,Luciehaven,VT,2022,3,18,0.8569334915206923,1576.923076923077,15962.7
Butter,4.82,42627,2979,39648,Dairyland Co-op,2022-03-17,Buffalo,AK,2022,3,17,0.06988528397494545,8225.726141078838,14358.78
Butter,4.59,23440,20579,2861,Organic Valley,2022-03-17,Marvinside,NC,2022,3,17,0.8779436860068259,623.3115468409586,94457.61
Butter,4.12,25271,17953,7318,Happy Cows Dairy,2022-03-16,Evanschester,SC,2022,3,16,0.7104190574175933,1776.2135922330096,73966.36
Yogurt,3.0,24806,19226,5580,Dairyland Co-op,2022-03-15,Boyleberg,RI,2022,3,15,0.7750544223171814,1860.0,57678.0
Yogurt,2.72,37250,6448,30802,Happy Cows Dairy,2022-03-15,North Jaleel,MS,2022,3,15,0.1731006711409396,11324.264705882351,17538.56
Cheese,6.45,19240,10178,9062,Happy Cows Dairy,2022-03-15,Toms River,OH,2022,3,15,0.529002079002079,1404.9612403100775,65648.1
Cheese,7.8,2566,1241,1325,Happy Cows Dairy,2022-03-14,East Madalyn,WI,2022,3,14,0.48363211223694463,169.87179487179486,9679.8
Cheese,6.83,1189,447,742,Dairyland Co-op,2022-03-14,Kesslerworth,AL,2022,3,14,0.375946173254836,108.63836017569545,3053.01
Cheese,7.76,11190,708,10482,Happy Cows Dairy,2022-03-14,East Gardner,IL,2022,3,14,0.06327077747989276,1350.7731958762888,5494.08
Milk,1.43,44770,13712,31058,Organic Valley,2022-03-13,Overland Park,AZ,2022,3,13,0.30627652445834264,21718.88111888112,19608.16
Milk,1.34,46295,18130,28165,Dairyland Co-op,2022-03-13,Fort Haydencester,KS,2022,3,13,0.39161896533102925,21018.65671641791,24294.2
Butter,5.5,13390,5361,8029,Happy Cows Dairy,2022-03-13,Ferryview,TX,2022,3,13,0.4003734129947722,1459.8181818181818,29485.5
Cheese,6.44,6929,6155,774,Happy Cows Dairy,2022-03-13,Dewittboro,FL,2022,3,13,0.888295569346226,120.1863354037267,39638.200000000004
Yogurt,2.7,24193,14280,9913,Happy Cows Dairy,2022-03-13,Perryberg,AR,2022,3,13,0.5902533790765924,3671.4814814814813,38556.0
Cheese,7.01,17897,12205,5692,Dairyland Co-op,2022-03-12,Nathanielworth,ID,2022,3,12,0.6819578700340839,811.9828815977176,85557.05
Yogurt,2.84,7006,5678,1328,Organic Valley,2022-03-11,Waelchiside,NY,2022,3,11,0.8104481872680559,467.6056338028169,16125.519999999999
Cheese,8.52,32920,13640,19280,Dairyland Co-op,2022-03-11,Spinkafield,NM,2022,3,11,0.41433778857837184,2262.910798122066,116212.79999999999
Cheese,8.89,16476,6243,10233,Dairyland Co-op,2022-03-11,Barnstable Town,TN,2022,3,11,0.37891478514202476,1151.0686164229471,55500.270000000004
Butter,5.66,16531,11388,5143,Dairyland Co-op,2022-03-11,Oxnard,HI,2022,3,11,0.688887544613151,908.6572438162544,64456.08
